gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1807309737																										9732975										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:25Z			https://www.inaturalist.org/observations/9732975				© Stan Rullman, PhD some rights reserved	Stan Rullman, PhD												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9732975	9732975		Stan Rullman, PhD								wild																					2017-06-29T09:07:00-04:00	13:07:00Z						2017/06/29 9:07 AM EDT																ZA	North West				Pilanesberg National Park, South Africa											-25.2902383976	27.1160883283		4914																																			21429913				2018-02-04T22:12:32Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807297950																										9699463										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:21:32Z			https://www.inaturalist.org/observations/9699463				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9699463	9699463		copper								wild									A male impala that didn't grow horns. More pix https://www.inaturalist.org/observations/9699445												2018-01-31T10:16:00+02:00	08:16:00Z						2018/01/31 10:16 AM SAST																ZA	KwaZulu-Natal				Ithala game reserve, South Africa											-27.563716	31.261382		14																																			21339210				2018-02-02T04:04:58Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807297630																										9699445										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-22T02:23:24Z			https://www.inaturalist.org/observations/9699445				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9699445	9699445		copper								wild									A male impala that didn't grow horns. More pix https://www.inaturalist.org/observations/9699463												2018-01-30T09:54:00+02:00	07:54:00Z						2018/01/30 9:54 AM SAST																ZA	KwaZulu-Natal				Ithala game reserve, South Africa											-27.562793	31.265079		18																																			21339189				2018-02-02T04:04:47Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807296378																										9696492										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:30Z			https://www.inaturalist.org/observations/9696492				© Richard some rights reserved	Richard												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9696492	9696492		Richard								wild																					2008-01-15T12:36:00Z	12:36:00Z						2008/01/15 12:36 PM GMT																NA	Zambezi				Zambezi Region, Namibia											-17.8974249597	23.2993901311		376																																			21330581				2018-02-01T22:46:39Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807294639																										9691335										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:33Z			https://www.inaturalist.org/observations/9691335				© Morgan Cantrell some rights reserved	Morgan Cantrell												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9691335	9691335		Morgan Cantrell								wild																					2016-07-23							2016-07-23																ZA	Limpopo				Mopani, ZA-NP, ZA											-24.125707	30.980427		240																																			21319342				2018-02-01T15:14:44Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807286747																										9669990										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:36Z			https://www.inaturalist.org/observations/9669990				© Erin Moise some rights reserved	Erin Moise												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9669990	9669990		Erin Moise								wild									Observed quite a few of these on an early morning game drive through Chobe National Park. These were taken from a game drive vehicle												2016-08-04T08:33:01-05:00	13:33:01Z						Thu Aug 04 2016 08:33:01 GMT-0500 (CDT)																BW	Chobe				Chobe National Park, , Chobe, BW											-17.83948	25.0297416667		22																																			42563858				2019-01-05T07:39:10Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1806358594																										9612000										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:02Z			https://www.inaturalist.org/observations/9612000				© nagelhoutandre some rights reserved	nagelhoutandre												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9612000	9612000		nagelhoutandre								wild																					2000-09-17T19:09:00+02:00	17:09:00Z						2000/09/17 7:09 PM CEST																KE	Nakuru				Lake View, Nakuru, Kenia											-0.3169243035	36.0750480113		977																																			21097245				2018-01-25T18:43:11Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1806346419																										9563993										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:03Z			https://www.inaturalist.org/observations/9563993				© supergan some rights reserved	supergan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9563993	9563993		supergan								wild																					1984-08-15T19:16:00+02:00	17:16:00Z						1984/08/15 7:16 PM CEST																KE	Nairobi				Buru Buru Rd, Nairobi, Kenya											-1.2840664	36.8689543		211																																			20991508				2018-01-22T18:17:12Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1806345775																										9562397										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:04Z			https://www.inaturalist.org/observations/9562397				© lauriekoepke some rights reserved	lauriekoepke												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9562397	9562397		lauriekoepke								wild									Safari--Chobe National Park												2011-09-16T15:00:00-05:00	20:00:00Z						2011/09/16 3:00 PM																BW	Chobe				Chobe, Botswana											-17.948321	25.114746		16107																																			20987194				2018-01-22T15:22:00Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1806335947																										9537162										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:21:41Z			https://www.inaturalist.org/observations/9537162				© magdastlucia some rights reserved	magdastlucia												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9537162	9537162		magdastlucia								wild									Impalas (Aepyceros melampus melampus) with Oxpeckers (https://www.inaturalist.org/observations/9537163)												2018-01-06T10:46:00+02:00	08:46:00Z						2018/01/06 10:46 AM SAST																ZA	KwaZulu-Natal				Hluhluwe-iMfolozi Park, South Africa											-28.317	31.8493		200																																			20914534				2018-01-20T11:52:59Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1805883102																																																											naturgucker	naturgucker			HumanObservation					1316707920		-1929727401																													2017-11-23T00:00:00																						BW					Chobe Nat. Park, Botswana												-18.7919178009	24.7302246094		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805863298																																																											naturgucker	naturgucker			HumanObservation					227449383		1647598034																													2017-11-17T00:00:00																						TZ					Serengeti - Zentraler Bereich												-2.61932635307	34.7470092773		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805863283																																																											naturgucker	naturgucker			HumanObservation					-1664572997		1647598034																													2017-11-20T00:00:00																						TZ					Tarangire National Park												-4.07797336578	36.0447692871		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805863071																																																											naturgucker	naturgucker			HumanObservation					1565519623		1647598034																													2017-11-18T00:00:00																						TZ					Lobo-Lodge und Umgebung / SERENGETI NP												-2.00082159042	35.1643180847		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805843149																																																											naturgucker	naturgucker			HumanObservation					620231827		1647598034																													2017-11-25T00:00:00																						TZ					Ruaha-Nationalpark / Tanzania												-7.70895051956	34.8747253418		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805842850																																																											naturgucker	naturgucker			HumanObservation					-1282110817		1647598034																													2017-11-24T00:00:00																						TZ					Ruaha-Nationalpark / Tanzania												-7.70895051956	34.8747253418		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805841704																																																											naturgucker	naturgucker			HumanObservation					-2001573249		1647598034																													2017-11-19T00:00:00																						TZ					Seronera Wildlife Lodge und Umgebung / SERENGETI NP												-2.43642783165	34.8205680847		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805841252																																																											naturgucker	naturgucker			HumanObservation					-294152716		1647598034																													2017-11-28T00:00:00																						TZ					Selous Wildschutzgebiet / Tanzania												-7.67220497131	38.0858230591		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1805416167																										9519795										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:07Z			https://www.inaturalist.org/observations/9519795				© lauriekoepke some rights reserved	lauriekoepke												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9519795	9519795		lauriekoepke								wild																					2017-02-26T17:02:00-06:00	23:02:00Z						2017/02/26 5:02 PM																TZ	Mara				Serengeti, Tanzania											-2.1963772979	34.7125396645		4154																																			20861876				2018-01-18T18:53:33Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1805414987																										9516510										http://creativecommons.org/publicdomain/zero/1.0/			2019-01-23T23:33:53Z			https://www.inaturalist.org/observations/9516510				By Peter Warren no rights reserved	Peter Warren												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9516510	9516510		Peter Warren								wild									Impala (Aepyceros melampus) AmberRidge In the fenced grassland.												2018-01-06T17:40:00+02:00	15:40:00Z						2018/01/06 5:40 PM SAST																ZA	KwaZulu-Natal				Indlovu DC, South Africa											-29.4620733333	30.252125																																					20854229				2018-01-18T14:12:21Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1805407565																										9497056										http://creativecommons.org/licenses/by-nc/4.0/			2018-01-16T18:46:16Z			https://www.inaturalist.org/observations/9497056				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9497056	9497056		nicovr								wild																					2018-01-06T11:18:00+01:00	10:18:00Z						2018/01/06 11:18 AM CAT																ZM	Central				Chibombo, Zambia											-15.1507395071	28.4869050786		208																																			20790477				2018-01-16T18:10:16Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
